date,qqq_close,sma100,sma200,buy_signal,sell_signal,target_position
2014-07-18,96.12,90.1,87.52,1,0,1
2014-07-21,96.0,90.16,87.61,1,0,1
2014-07-22,96.61,90.22,87.7,1,0,1
2014-07-23,97.23,90.29,87.78,1,0,1
2014-07-24,97.12,90.37,87.88,1,0,1
2014-07-25,96.74,90.42,87.97,1,0,1
2014-07-28,96.77,90.48,88.07,1,0,1
2014-07-29,96.6,90.54,88.16,1,0,1
2014-07-30,96.98,90.6,88.25,1,0,1
2014-07-31,95.02,90.65,88.33,1,0,1
2014-08-01,94.67,90.69,88.4,1,0,1
2014-08-04,95.32,90.74,88.48,1,0,1
2014-08-05,94.59,90.79,88.55,1,0,1
2014-08-06,94.52,90.85,88.61,1,0,1
2014-08-07,94.22,90.9,88.67,1,0,1
2014-08-08,94.9,90.94,88.73,1,0,1
2014-08-11,95.46,91.0,88.8,1,0,1
2014-08-12,95.42,91.05,88.86,1,0,1
2014-08-13,96.43,91.12,88.93,1,0,1
2014-08-14,96.93,91.21,89.0,1,0,1
2014-08-15,97.4,91.3,89.07,1,0,1
2014-08-18,98.15,91.41,89.15,1,0,1
2014-08-19,98.7,91.52,89.23,1,0,1
2014-08-20,98.7,91.64,89.31,1,0,1
2014-08-21,98.9,91.75,89.39,1,0,1
2014-08-22,99.05,91.85,89.47,1,0,1
2014-08-25,99.4,91.95,89.55,1,0,1
2014-08-26,99.5,92.06,89.64,1,0,1
2014-08-27,99.52,92.19,89.73,1,0,1
2014-08-28,99.41,92.33,89.81,1,0,1
2014-08-29,99.78,92.46,89.9,1,0,1
2014-09-02,100.07,92.58,89.98,1,0,1
2014-09-03,99.48,92.73,90.06,1,0,1
2014-09-04,99.39,92.88,90.13,1,0,1
2014-09-05,99.89,93.03,90.22,1,0,1
2014-09-08,100.08,93.18,90.3,1,0,1
2014-09-09,99.25,93.31,90.39,1,0,1
2014-09-10,100.07,93.45,90.47,1,0,1
2014-09-11,99.99,93.58,90.55,1,0,1
2014-09-12,99.48,93.7,90.63,1,0,1
2014-09-15,98.52,93.82,90.7,1,0,1
2014-09-16,99.38,93.94,90.77,1,0,1
2014-09-17,99.53,94.07,90.84,1,0,1
2014-09-18,100.28,94.21,90.91,1,0,1
2014-09-19,99.98,94.34,90.98,1,0,1
2014-09-22,99.05,94.46,91.05,1,0,1
2014-09-23,98.78,94.57,91.12,1,0,1
2014-09-24,99.84,94.69,91.19,1,0,1
2014-09-25,97.74,94.79,91.24,1,0,1
2014-09-26,98.78,94.91,91.31,1,0,1
2014-09-29,98.65,95.03,91.37,1,0,1
2014-09-30,98.79,95.15,91.44,1,0,1
2014-10-01,97.21,95.26,91.5,1,0,1
2014-10-02,97.21,95.35,91.56,1,0,1
2014-10-03,98.17,95.44,91.63,1,0,1
2014-10-06,97.96,95.55,91.69,1,0,1
2014-10-07,96.57,95.64,91.74,1,0,1
2014-10-08,98.45,95.75,91.8,1,0,1
2014-10-09,96.86,95.83,91.85,1,0,1
2014-10-10,94.44,95.9,91.88,0,0,1
2014-10-13,92.96,95.94,91.91,0,0,1
2014-10-14,92.97,95.98,91.94,0,0,1
2014-10-15,92.37,96.0,91.96,0,1,0
2014-10-16,91.79,96.01,91.98,0,1,0
2014-10-17,93.0,96.03,92.01,0,0,0
2014-10-20,94.39,96.06,92.05,0,0,0
2014-10-21,96.87,96.12,92.1,1,0,1
2014-10-22,96.37,96.17,92.15,1,0,1
2014-10-23,97.82,96.24,92.2,1,0,1
2014-10-24,98.62,96.31,92.26,1,0,1
2014-10-27,98.69,96.37,92.31,1,0,1
2014-10-28,100.18,96.44,92.39,1,0,1
2014-10-29,99.81,96.52,92.45,1,0,1
2014-10-30,100.02,96.59,92.5,1,0,1
2014-10-31,101.4,96.67,92.57,1,0,1
2014-11-03,101.7,96.77,92.64,1,0,1
2014-11-04,101.36,96.86,92.7,1,0,1
2014-11-05,101.37,96.95,92.77,1,0,1
2014-11-06,101.69,97.04,92.83,1,0,1
2014-11-07,101.6,97.13,92.91,1,0,1
2014-11-10,101.96,97.22,92.99,1,0,1
2014-11-11,102.28,97.31,93.07,1,0,1
2014-11-12,102.46,97.41,93.16,1,0,1
2014-11-13,102.9,97.51,93.24,1,0,1
2014-11-14,103.22,97.61,93.32,1,0,1
2014-11-17,102.91,97.71,93.42,1,0,1
2014-11-18,103.68,97.81,93.51,1,0,1
2014-11-19,103.21,97.9,93.6,1,0,1
2014-11-20,103.67,97.99,93.69,1,0,1
2014-11-21,103.87,98.07,93.77,1,0,1
2014-11-24,104.68,98.16,93.86,1,0,1
2014-11-25,104.84,98.26,93.94,1,0,1
2014-11-26,105.52,98.37,94.02,1,0,1
2014-11-28,106.01,98.48,94.1,1,0,1
2014-12-01,104.81,98.58,94.18,1,0,1
2014-12-02,105.23,98.68,94.25,1,0,1
2014-12-03,105.42,98.78,94.33,1,0,1
2014-12-04,105.37,98.88,94.41,1,0,1
2014-12-05,105.38,98.97,94.49,1,0,1
2014-12-08,104.63,99.07,94.56,1,0,1
2014-12-09,104.96,99.16,94.63,1,0,1
2014-12-10,103.31,99.23,94.7,1,0,1
2014-12-11,103.8,99.3,94.76,1,0,1
2014-12-12,102.67,99.36,94.82,1,0,1
2014-12-15,101.61,99.4,94.88,1,0,1
2014-12-16,99.98,99.44,94.93,1,0,1
2014-12-17,101.8,99.49,94.98,1,0,1
2014-12-18,104.25,99.56,95.05,1,0,1
2014-12-19,104.32,99.64,95.12,1,0,1
2014-12-22,104.58,99.73,95.19,1,0,1
2014-12-23,104.21,99.83,95.26,1,0,1
2014-12-24,104.3,99.92,95.33,1,0,1
2014-12-26,105.04,100.02,95.41,1,0,1
2014-12-29,105.02,100.13,95.49,1,0,1
2014-12-30,104.32,100.23,95.56,1,0,1
2014-12-31,103.25,100.31,95.63,1,0,1
2015-01-02,102.94,100.39,95.69,1,0,1
2015-01-05,101.43,100.45,95.75,1,0,1
2015-01-06,100.07,100.48,95.8,0,0,1
2015-01-07,101.36,100.53,95.87,1,0,1
2015-01-08,103.3,100.59,95.94,1,0,1
2015-01-09,102.62,100.63,96.02,1,0,1
2015-01-12,101.55,100.66,96.09,1,0,1
2015-01-13,101.52,100.69,96.16,1,0,1
2015-01-14,100.96,100.71,96.23,1,0,1
2015-01-15,99.65,100.71,96.28,0,0,1
2015-01-16,100.82,100.73,96.34,1,0,1
2015-01-20,101.62,100.75,96.4,1,0,1
2015-01-21,102.14,100.78,96.48,1,0,1
2015-01-22,104.03,100.82,96.57,1,0,1
2015-01-23,104.26,100.87,96.66,1,0,1
2015-01-26,104.14,100.91,96.75,1,0,1
2015-01-27,101.44,100.93,96.83,1,0,1
2015-01-28,100.92,100.94,96.91,0,0,1
2015-01-29,101.89,100.96,97.0,1,0,1
2015-01-30,101.1,100.97,97.08,1,0,1
2015-02-02,101.98,101.0,97.16,1,0,1
2015-02-03,102.96,101.03,97.24,1,0,1
2015-02-04,102.87,101.06,97.32,1,0,1
2015-02-05,103.76,101.1,97.4,1,0,1
2015-02-06,103.13,101.15,97.48,1,0,1
2015-02-09,102.8,101.18,97.56,1,0,1
2015-02-10,104.4,101.23,97.65,1,0,1
2015-02-11,104.78,101.27,97.74,1,0,1
2015-02-12,106.0,101.33,97.84,1,0,1
2015-02-13,106.91,101.41,97.93,1,0,1
2015-02-17,107.01,101.49,98.03,1,0,1
2015-02-18,107.16,101.57,98.13,1,0,1
2015-02-19,107.69,101.67,98.23,1,0,1
2015-02-20,108.41,101.76,98.34,1,0,1
2015-02-23,108.52,101.86,98.45,1,0,1
2015-02-24,108.6,101.96,98.56,1,0,1
2015-02-25,108.33,102.07,98.66,1,0,1
2015-02-26,108.88,102.19,98.77,1,0,1
2015-02-27,108.4,102.29,98.87,1,0,1
2015-03-02,109.38,102.41,98.98,1,0,1
2015-03-03,108.87,102.53,99.08,1,0,1
2015-03-04,108.45,102.63,99.19,1,0,1
2015-03-05,108.64,102.75,99.29,1,0,1
2015-03-06,107.41,102.88,99.39,1,0,1
2015-03-09,107.72,103.02,99.48,1,0,1
2015-03-10,105.72,103.15,99.56,1,0,1
2015-03-11,105.11,103.28,99.64,1,0,1
2015-03-12,105.8,103.42,99.71,1,0,1
2015-03-13,105.34,103.54,99.79,1,0,1
2015-03-16,106.7,103.66,99.86,1,0,1
2015-03-17,106.87,103.76,99.94,1,0,1
2015-03-18,107.92,103.88,100.02,1,0,1
2015-03-19,108.08,103.98,100.11,1,0,1
2015-03-20,108.53,104.08,100.19,1,0,1
2015-03-23,108.32,104.18,100.27,1,0,1
2015-03-24,107.93,104.26,100.35,1,0,1
2015-03-25,105.46,104.31,100.41,1,0,1
2015-03-26,105.1,104.36,100.47,1,0,1
2015-03-27,105.52,104.4,100.54,1,0,1
2015-03-30,106.73,104.45,100.61,1,0,1
2015-03-31,105.6,104.5,100.68,1,0,1
2015-04-01,105.05,104.53,100.74,1,0,1
2015-04-02,105.12,104.57,100.8,1,0,1
2015-04-06,105.98,104.61,100.87,1,0,1
2015-04-07,105.8,104.65,100.93,1,0,1
2015-04-08,106.64,104.69,101.0,1,0,1
2015-04-09,107.31,104.74,101.08,1,0,1
2015-04-10,107.75,104.79,101.15,1,0,1
2015-04-13,107.48,104.83,101.22,1,0,1
2015-04-14,107.17,104.88,101.29,1,0,1
2015-04-15,107.84,104.92,101.36,1,0,1
2015-04-16,107.69,104.96,101.43,1,0,1
2015-04-17,106.01,104.99,101.49,1,0,1
2015-04-20,107.6,105.02,101.55,1,0,1
2015-04-21,108.06,105.06,101.61,1,0,1
2015-04-22,108.65,105.09,101.68,1,0,1
2015-04-23,109.06,105.13,101.75,1,0,1
2015-04-24,110.54,105.18,101.83,1,0,1
2015-04-27,110.26,105.23,101.91,1,0,1
2015-04-28,110.04,105.28,101.98,1,0,1
2015-04-29,109.35,105.32,102.05,1,0,1
2015-04-30,107.63,105.34,102.11,1,0,1
2015-05-01,109.05,105.38,102.17,1,0,1
2015-05-04,109.23,105.42,102.25,1,0,1
2015-05-05,107.45,105.45,102.3,1,0,1
2015-05-06,106.71,105.48,102.36,1,0,1
2015-05-07,107.35,105.52,102.41,1,0,1
2015-05-08,108.69,105.58,102.47,1,0,1
2015-05-11,108.27,105.64,102.52,1,0,1
2015-05-12,107.78,105.72,102.58,1,0,1
2015-05-13,108.0,105.78,102.64,1,0,1
2015-05-14,109.58,105.84,102.7,1,0,1
2015-05-15,109.58,105.89,102.76,1,0,1
2015-05-18,110.06,105.94,102.84,1,0,1
2015-05-19,109.94,106.0,102.91,1,0,1
2015-05-20,110.01,106.06,102.99,1,0,1
2015-05-21,110.58,106.11,103.07,1,0,1
2015-05-22,110.47,106.17,103.15,1,0,1
2015-05-26,109.2,106.22,103.22,1,0,1
2015-05-27,110.96,106.29,103.3,1,0,1
2015-05-28,110.71,106.37,103.38,1,0,1
2015-05-29,110.05,106.46,103.45,1,0,1
2015-06-01,110.42,106.56,103.52,1,0,1
2015-06-02,110.07,106.65,103.59,1,0,1
2015-06-03,110.4,106.72,103.65,1,0,1
2015-06-04,109.56,106.79,103.71,1,0,1
2015-06-05,109.3,106.87,103.76,1,0,1
2015-06-08,108.19,106.93,103.81,1,0,1
2015-06-09,108.01,107.0,103.86,1,0,1
2015-06-10,109.49,107.1,103.91,1,0,1
2015-06-11,109.65,107.19,103.96,1,0,1
2015-06-12,108.75,107.26,104.01,1,0,1
2015-06-15,108.21,107.32,104.05,1,0,1
2015-06-16,108.8,107.37,104.1,1,0,1
2015-06-17,109.1,107.42,104.14,1,0,1
2015-06-18,110.69,107.48,104.2,1,0,1
2015-06-19,109.89,107.57,104.25,1,0,1
2015-06-22,110.7,107.67,104.3,1,0,1
2015-06-23,110.79,107.76,104.36,1,0,1
2015-06-24,110.22,107.85,104.41,1,0,1
2015-06-25,110.0,107.93,104.46,1,0,1
2015-06-26,109.27,107.99,104.51,1,0,1
2015-06-29,106.69,108.03,104.54,0,0,1
2015-06-30,107.07,108.06,104.58,0,0,1
2015-07-01,107.92,108.11,104.63,0,0,1
2015-07-02,107.95,108.16,104.67,0,0,1
2015-07-06,107.7,108.19,104.71,0,0,1
2015-07-07,107.97,108.23,104.75,0,0,1
2015-07-08,106.09,108.23,104.78,0,0,1
2015-07-09,106.03,108.22,104.82,0,0,1
2015-07-10,107.65,108.22,104.86,0,0,1
2015-07-13,109.54,108.25,104.91,1,0,1
2015-07-14,110.26,108.27,104.97,1,0,1
2015-07-15,110.38,108.29,105.03,1,0,1
2015-07-16,111.94,108.33,105.1,1,0,1
2015-07-17,113.59,108.38,105.17,1,0,1
2015-07-20,113.98,108.43,105.25,1,0,1
2015-07-21,113.91,108.48,105.34,1,0,1
2015-07-22,112.62,108.53,105.41,1,0,1
2015-07-23,112.2,108.56,105.48,1,0,1
2015-07-24,111.1,108.58,105.55,1,0,1
2015-07-27,110.18,108.59,105.61,1,0,1
2015-07-28,111.13,108.62,105.68,1,0,1
2015-07-29,111.55,108.66,105.77,1,0,1
2015-07-30,112.08,108.7,105.86,1,0,1
2015-07-31,111.95,108.77,105.96,1,0,1
2015-08-03,111.6,108.83,106.05,1,0,1
2015-08-04,111.39,108.89,106.15,1,0,1
2015-08-05,112.25,108.96,106.25,1,0,1
2015-08-06,110.45,108.99,106.33,1,0,1
2015-08-07,110.31,109.03,106.4,1,0,1
2015-08-10,111.57,109.07,106.47,1,0,1
2015-08-11,110.14,109.09,106.53,1,0,1
2015-08-12,110.52,109.11,106.59,1,0,1
2015-08-13,110.34,109.13,106.65,1,0,1
2015-08-14,110.51,109.15,106.7,1,0,1
2015-08-17,111.43,109.21,106.76,1,0,1
2015-08-18,110.86,109.27,106.82,1,0,1
2015-08-19,110.13,109.32,106.86,1,0,1
2015-08-20,107.08,109.32,106.89,0,1,0
2015-08-21,102.4,109.29,106.89,0,1,0
2015-08-24,98.46,109.22,106.88,0,1,0
2015-08-25,98.09,109.15,106.86,0,1,0
2015-08-26,103.03,109.12,106.87,0,1,0
2015-08-27,105.64,109.12,106.88,0,1,0
2015-08-28,105.62,109.11,106.9,0,1,0
2015-08-31,104.31,109.08,106.91,0,1,0
2015-09-01,101.05,109.01,106.9,0,1,0
2015-09-02,103.9,108.98,106.9,0,1,0
2015-09-03,103.39,108.94,106.91,0,1,0
2015-09-04,102.16,108.88,106.9,0,1,0
2015-09-08,105.04,108.86,106.91,0,1,0
2015-09-09,103.86,108.83,106.91,0,1,0
2015-09-10,104.99,108.81,106.92,0,1,0
2015-09-11,105.57,108.78,106.92,0,1,0
2015-09-14,105.25,108.75,106.92,0,1,0
2015-09-15,106.49,108.72,106.93,0,1,0
2015-09-16,107.09,108.69,106.93,0,1,0
2015-09-17,107.13,108.66,106.94,0,1,0
2015-09-18,105.35,108.61,106.94,0,1,0
2015-09-21,105.68,108.57,106.95,0,1,0
2015-09-22,104.1,108.54,106.94,0,1,0
2015-09-23,104.18,108.49,106.93,0,1,0
2015-09-24,103.8,108.44,106.93,0,1,0
2015-09-25,102.92,108.39,106.92,0,1,0
2015-09-28,99.99,108.32,106.9,0,1,0
2015-09-29,99.47,108.24,106.88,0,1,0
2015-09-30,101.76,108.17,106.88,0,1,0
2015-10-01,102.22,108.11,106.88,0,1,0
2015-10-02,104.01,108.08,106.9,0,1,0
2015-10-05,105.5,108.05,106.92,0,1,0
2015-10-06,105.0,108.01,106.92,0,1,0
2015-10-07,105.63,107.97,106.93,0,1,0
2015-10-08,106.05,107.93,106.94,0,1,0
2015-10-09,106.53,107.89,106.95,0,1,0
2015-10-12,106.79,107.86,106.96,0,1,0
2015-10-13,106.1,107.82,106.96,0,1,0
2015-10-14,105.93,107.77,106.97,0,1,0
2015-10-15,107.67,107.75,106.99,0,1,0
2015-10-16,108.12,107.73,107.01,1,0,1
2015-10-19,108.74,107.71,107.04,1,0,1
2015-10-20,108.18,107.69,107.07,1,0,1
2015-10-21,107.52,107.66,107.11,0,1,0
2015-10-22,109.71,107.65,107.15,1,0,1
2015-10-23,112.78,107.68,107.2,1,0,1
2015-10-26,112.85,107.71,107.25,1,0,1
2015-10-27,113.08,107.75,107.31,1,0,1
2015-10-28,114.02,107.81,107.37,1,0,1
2015-10-29,113.84,107.87,107.44,1,0,1
2015-10-30,113.33,107.9,107.5,1,0,1
2015-11-02,114.61,107.95,107.57,1,0,1
2015-11-03,115.01,108.02,107.64,1,0,1
2015-11-04,115.02,108.08,107.7,1,0,1
2015-11-05,114.71,108.14,107.76,1,0,1
2015-11-06,114.79,108.2,107.81,1,0,1
2015-11-09,113.57,108.23,107.86,1,0,1
2015-11-10,113.28,108.26,107.92,1,0,1
2015-11-11,113.14,108.29,107.98,1,0,1
2015-11-12,112.04,108.3,108.03,1,0,1
2015-11-13,109.84,108.3,108.07,1,0,1
2015-11-16,111.42,108.31,108.12,1,0,1
2015-11-17,111.49,108.33,108.16,1,0,1
2015-11-18,113.63,108.4,108.22,1,0,1
2015-11-19,113.71,108.47,108.27,1,0,1
2015-11-20,114.48,108.53,108.32,1,0,1
2015-11-23,114.15,108.6,108.38,1,0,1
2015-11-24,114.05,108.66,108.43,1,0,1
2015-11-25,114.15,108.72,108.47,1,0,1
2015-11-27,114.31,108.8,108.52,1,0,1
2015-11-30,114.02,108.88,108.55,1,0,1
2015-12-01,115.16,108.96,108.59,1,0,1
2015-12-02,114.45,109.01,108.63,1,0,1
2015-12-03,112.51,109.03,108.65,1,0,1
2015-12-04,115.14,109.08,108.69,1,0,1
2015-12-07,114.62,109.1,108.72,1,0,1
2015-12-08,114.63,109.12,108.75,1,0,1
2015-12-09,112.89,109.1,108.77,1,0,1
2015-12-10,113.4,109.1,108.79,1,0,1
2015-12-11,110.79,109.08,108.8,1,0,1
2015-12-14,111.63,109.08,108.82,1,0,1
2015-12-15,112.31,109.09,108.83,1,0,1
2015-12-16,113.98,109.13,108.86,1,0,1
2015-12-17,112.32,109.14,108.88,1,0,1
2015-12-18,109.83,109.12,108.89,1,1,1
2015-12-21,111.05,109.11,108.91,1,0,1
2015-12-22,111.78,109.11,108.94,1,0,1
2015-12-23,112.61,109.12,108.98,1,0,1
2015-12-24,112.59,109.13,109.01,1,0,1
2015-12-28,112.53,109.13,109.04,1,0,1
2015-12-29,114.3,109.17,109.08,1,0,1
2015-12-30,113.27,109.2,109.11,1,0,1
2015-12-31,111.86,109.2,109.13,1,0,1
2016-01-04,109.5,109.2,109.14,1,1,1
2016-01-05,109.31,109.19,109.15,1,1,1
2016-01-06,108.26,109.16,109.15,0,1,0
2016-01-07,104.87,109.11,109.13,0,1,0
2016-01-08,104.01,109.03,109.12,0,1,0
2016-01-11,104.33,108.97,109.12,0,1,0
2016-01-12,105.54,108.92,109.12,0,1,0
2016-01-13,101.9,108.87,109.09,0,1,0
2016-01-14,104.07,108.89,109.09,0,1,0
2016-01-15,100.84,108.91,109.07,0,1,0
2016-01-19,101.06,108.94,109.05,0,1,0
2016-01-20,100.75,108.92,109.02,0,1,0
2016-01-21,100.85,108.87,108.99,0,1,0
2016-01-22,103.77,108.85,108.98,0,1,0
2016-01-25,102.23,108.83,108.96,0,1,0
2016-01-26,103.15,108.85,108.93,0,1,0
2016-01-27,100.58,108.82,108.9,0,1,0
2016-01-28,102.0,108.81,108.87,0,1,0
2016-01-29,104.13,108.82,108.85,0,1,0
2016-02-01,104.41,108.82,108.84,0,1,0
2016-02-02,102.15,108.8,108.82,0,1,0
2016-02-03,101.66,108.77,108.79,0,1,0
2016-02-04,101.65,108.73,108.76,0,1,0
2016-02-05,98.12,108.66,108.7,0,1,0
2016-02-08,96.62,108.56,108.64,0,1,0
2016-02-09,96.32,108.45,108.57,0,1,0
2016-02-10,96.69,108.35,108.5,0,1,0
2016-02-11,96.55,108.26,108.43,0,1,0
2016-02-12,98.02,108.18,108.38,0,1,0
2016-02-16,100.23,108.14,108.34,0,1,0
2016-02-17,102.5,108.13,108.31,0,1,0
2016-02-18,101.33,108.1,108.27,0,1,0
2016-02-19,101.63,108.09,108.24,0,1,0
2016-02-22,103.28,108.12,108.22,0,1,0
2016-02-23,101.58,108.14,108.19,0,1,0
2016-02-24,102.55,108.15,108.16,0,1,0
2016-02-25,103.56,108.16,108.14,0,1,0
2016-02-26,103.43,108.16,108.12,0,1,0
2016-02-29,102.5,108.13,108.09,0,1,0
2016-03-01,105.79,108.14,108.07,0,1,0
2016-03-02,105.83,108.14,108.05,0,1,0
2016-03-03,105.63,108.13,108.03,0,1,0
2016-03-04,105.67,108.13,108.01,0,1,0
2016-03-07,105.02,108.11,107.98,0,1,0
2016-03-08,104.15,108.09,107.95,0,1,0
2016-03-09,104.82,108.08,107.92,0,1,0
2016-03-10,104.66,108.05,107.9,0,1,0
2016-03-11,106.49,108.03,107.88,0,1,0
2016-03-14,106.67,108.01,107.86,0,1,0
2016-03-15,106.63,107.99,107.84,0,1,0
2016-03-16,107.58,108.0,107.83,0,1,0
2016-03-17,107.52,107.97,107.81,0,1,0
2016-03-18,107.37,107.92,107.8,0,1,0
2016-03-21,107.79,107.87,107.79,0,1,0
2016-03-22,108.12,107.82,107.78,1,1,1
2016-03-23,107.23,107.75,107.78,0,1,0
2016-03-24,107.26,107.69,107.78,0,1,0
2016-03-28,107.11,107.62,107.76,0,1,0
2016-03-29,108.83,107.57,107.76,1,1,1
2016-03-30,109.36,107.51,107.76,1,0,1
2016-03-31,109.2,107.45,107.77,1,0,1
2016-04-01,110.36,107.41,107.78,1,0,1
2016-04-04,109.94,107.36,107.78,1,0,1
2016-04-05,108.88,107.31,107.77,1,0,1
2016-04-06,110.67,107.29,107.77,1,0,1
2016-04-07,109.08,107.25,107.77,1,0,1
2016-04-08,109.0,107.21,107.76,1,0,1
2016-04-11,108.6,107.2,107.75,1,1,1
2016-04-12,109.51,107.18,107.75,1,0,1
2016-04-13,110.91,107.18,107.76,1,0,1
2016-04-14,110.92,107.15,107.78,1,0,1
2016-04-15,110.64,107.12,107.79,1,0,1
2016-04-18,111.23,107.09,107.81,1,0,1
2016-04-19,110.55,107.05,107.82,1,0,1
2016-04-20,110.64,107.02,107.84,1,0,1
2016-04-21,110.65,106.98,107.85,1,0,1
2016-04-22,108.98,106.93,107.87,1,0,1
2016-04-25,108.98,106.88,107.88,1,0,1
2016-04-26,108.45,106.81,107.89,1,1,1
2016-04-27,107.58,106.74,107.88,0,1,0
2016-04-28,106.28,106.68,107.86,0,1,0
2016-04-29,105.72,106.59,107.83,0,1,0
2016-05-02,106.72,106.51,107.81,0,1,0
2016-05-03,105.73,106.42,107.77,0,1,0
2016-05-04,105.05,106.34,107.72,0,1,0
2016-05-05,105.02,106.26,107.68,0,1,0
2016-05-06,105.58,106.2,107.64,0,1,0
2016-05-09,105.88,106.15,107.61,0,1,0
2016-05-10,107.33,106.1,107.59,0,1,0
2016-05-11,106.36,106.02,107.57,0,1,0
2016-05-12,105.89,105.96,107.55,0,1,0
2016-05-13,105.5,105.91,107.52,0,1,0
2016-05-16,106.82,105.87,107.49,0,1,0
2016-05-17,105.48,105.81,107.46,0,1,0
2016-05-18,105.86,105.74,107.43,0,1,0
2016-05-19,105.31,105.67,107.4,0,1,0
2016-05-20,106.47,105.61,107.37,0,1,0
2016-05-23,106.33,105.53,107.35,0,1,0
2016-05-24,108.46,105.48,107.34,1,0,1
2016-05-25,109.24,105.45,107.33,1,0,1
2016-05-26,109.56,105.45,107.33,1,0,1
2016-05-27,110.13,105.46,107.32,1,0,1
2016-05-31,110.34,105.48,107.32,1,0,1
2016-06-01,110.35,105.54,107.32,1,0,1
2016-06-02,110.58,105.6,107.32,1,0,1
2016-06-03,110.06,105.66,107.31,1,0,1
2016-06-06,110.46,105.71,107.32,1,0,1
2016-06-07,110.18,105.79,107.33,1,0,1
2016-06-08,110.37,105.86,107.37,1,0,1
2016-06-09,110.19,105.95,107.43,1,0,1
2016-06-10,108.94,106.03,107.48,1,0,1
2016-06-13,108.03,106.1,107.51,1,1,1
2016-06-14,108.03,106.17,107.52,1,1,1
2016-06-15,107.72,106.21,107.53,1,1,1
2016-06-16,108.04,106.27,107.55,1,1,1
2016-06-17,106.49,106.3,107.58,0,1,0
2016-06-20,107.16,106.37,107.59,0,1,0
2016-06-21,107.5,106.42,107.61,0,1,0
2016-06-22,107.24,106.45,107.64,0,1,0
2016-06-23,108.77,106.5,107.66,1,0,1
2016-06-24,104.29,106.52,107.66,0,1,0
2016-06-27,102.22,106.53,107.65,0,1,0
2016-06-28,104.46,106.55,107.64,0,1,0
2016-06-29,106.31,106.64,107.65,0,1,0
2016-06-30,107.54,106.74,107.65,0,1,0
2016-07-01,108.08,106.86,107.66,1,1,1
2016-07-05,107.42,106.97,107.66,0,1,0
2016-07-06,108.3,107.09,107.67,1,1,1
2016-07-07,108.62,107.19,107.69,1,1,1
2016-07-08,110.3,107.29,107.72,1,0,1
2016-07-11,110.93,107.38,107.75,1,0,1
2016-07-12,111.49,107.48,107.79,1,0,1
2016-07-13,111.22,107.58,107.83,1,0,1
2016-07-14,111.98,107.66,107.89,1,0,1
2016-07-15,111.8,107.76,107.95,1,0,1
2016-07-18,112.54,107.86,108.01,1,0,1
2016-07-19,112.13,107.95,108.06,1,0,1
2016-07-20,113.44,108.05,108.1,1,0,1
2016-07-21,113.18,108.16,108.14,1,0,1
2016-07-22,113.65,108.24,108.19,1,0,1
2016-07-25,113.66,108.31,108.23,1,0,1
2016-07-26,113.79,108.4,108.27,1,0,1
2016-07-27,114.58,108.48,108.31,1,0,1
2016-07-28,114.98,108.58,108.35,1,0,1
2016-07-29,115.23,108.7,108.39,1,0,1
2016-08-01,115.84,108.81,108.44,1,0,1
2016-08-02,114.96,108.91,108.48,1,0,1
2016-08-03,115.34,109.0,108.51,1,0,1
2016-08-04,115.67,109.09,108.55,1,0,1
2016-08-05,116.78,109.19,108.59,1,0,1
2016-08-08,116.65,109.28,108.64,1,0,1
2016-08-09,116.92,109.37,108.67,1,0,1
2016-08-10,116.62,109.47,108.69,1,0,1
2016-08-11,117.12,109.56,108.71,1,0,1
2016-08-12,117.2,109.65,108.73,1,0,1
2016-08-15,117.7,109.75,108.75,1,0,1
2016-08-16,117.05,109.85,108.77,1,0,1
2016-08-17,117.26,109.95,108.79,1,0,1
2016-08-18,117.29,110.04,108.8,1,0,1
2016-08-19,117.26,110.12,108.81,1,0,1
2016-08-22,117.35,110.2,108.82,1,0,1
2016-08-23,117.56,110.27,108.84,1,0,1
2016-08-24,116.8,110.34,108.85,1,0,1
2016-08-25,116.61,110.42,108.86,1,0,1
2016-08-26,116.78,110.48,108.88,1,0,1
2016-08-29,116.94,110.56,108.9,1,0,1
2016-08-30,116.56,110.63,108.92,1,0,1
2016-08-31,116.44,110.71,108.96,1,0,1
2016-09-01,116.74,110.78,108.98,1,0,1
2016-09-02,117.12,110.84,109.01,1,0,1
2016-09-06,117.85,110.91,109.03,1,0,1
2016-09-07,117.92,110.99,109.05,1,0,1
2016-09-08,117.23,111.05,109.07,1,0,1
2016-09-09,114.28,111.08,109.07,1,0,1
2016-09-12,116.33,111.14,109.08,1,0,1
2016-09-13,115.29,111.19,109.08,1,0,1
2016-09-14,115.84,111.26,109.09,1,0,1
2016-09-15,117.64,111.34,109.11,1,0,1
2016-09-16,117.29,111.43,109.12,1,0,1
2016-09-19,116.78,111.52,109.13,1,0,1
2016-09-20,117.0,111.63,109.16,1,0,1
2016-09-21,118.15,111.75,109.17,1,0,1
2016-09-22,119.09,111.88,109.19,1,0,1
2016-09-23,118.33,112.0,109.21,1,0,1
2016-09-26,117.34,112.13,109.23,1,0,1
2016-09-27,118.5,112.26,109.26,1,0,1
2016-09-28,118.7,112.39,109.3,1,0,1
2016-09-29,117.84,112.51,109.33,1,0,1
2016-09-30,118.72,112.63,109.36,1,0,1
2016-10-03,118.55,112.75,109.38,1,0,1
